DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-NSW","10/11/2015 12:00:00 AM","3000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-NSW","24/05/2016 12:00:00 AM","3000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","04/08/2015 12:00:00 AM","2250.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","25/08/2015 12:00:00 AM","2240.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","22/02/2016 12:00:00 AM","2200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","30/06/2016 12:00:00 AM","2200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-NT","30/06/2016 12:00:00 AM","2200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-NT","15/08/2015 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-NSW","15/05/2016 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-NSW","11/01/2016 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","24/05/2016 12:00:00 AM","1760.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","22/06/2016 12:00:00 AM","1650.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","18/04/2016 12:00:00 AM","1650.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","30/11/2015 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","29/10/2015 12:00:00 AM","1200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","11/09/2015 12:00:00 AM","1200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","06/07/2015 12:00:00 AM","1200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-NT","18/03/2016 12:00:00 AM","1100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","05/05/2016 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","13/05/2016 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","29/06/2016 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","19/08/2015 12:00:00 AM","660.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","29/06/2016 12:00:00 AM","500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","21/06/2016 12:00:00 AM","500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","13/01/2016 12:00:00 AM","290.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","08/07/2015 12:00:00 AM","275.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","29/09/2015 12:00:00 AM","260.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-NSW","31/03/2016 12:00:00 AM","250.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","27/10/2015 12:00:00 AM","227.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-NSW","05/02/2016 12:00:00 AM","135.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","12/04/2016 12:00:00 AM","125.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","19/08/2015 12:00:00 AM","110.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","30/07/2015 12:00:00 AM","92.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","05/11/2015 12:00:00 AM","55.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","26/11/2015 12:00:00 AM","55.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6872","LIB - WA","05/08/2015 12:00:00 AM","25000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6872","LIB - WA","07/04/2016 12:00:00 AM","5000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6872","LIB - WA","20/05/2016 12:00:00 AM","5000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6872","LIB - WA","26/11/2015 12:00:00 AM","4250.0000",
"SEEK Limited","LEVEL 6 541 ST KILDA RD","MELBOURNE","VIC","3004","Liberal Party of Australia","02/06/2016 12:00:00 AM","12500.0000",
"SEEK Limited","LEVEL 6 541 ST KILDA RD","MELBOURNE","VIC","3004","Liberal Party of Australia (Victorian Division)","06/05/2016 12:00:00 AM","10000.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Australian Labor Party (ALP)","14/06/2016 12:00:00 AM","24000.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","16/05/2016 12:00:00 AM","20000.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Australian Labor Party (ALP)","01/06/2016 12:00:00 AM","4000.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","11/09/2015 12:00:00 AM","3150.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","08/12/2015 12:00:00 AM","3150.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","24/03/2016 12:00:00 AM","3150.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","31/03/2016 12:00:00 AM","3000.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","01/04/2016 12:00:00 AM","3000.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","31/03/2016 12:00:00 AM","2500.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","17/03/2016 12:00:00 AM","2500.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","23/03/2016 12:00:00 AM","2500.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","15/04/2016 12:00:00 AM","1500.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","29/04/2016 12:00:00 AM","1000.0000",
"Serendipity (WA) Pty Ltd","PO Box 1752","WEST PERTH","WA","6872","Liberal Party of Australia","12/04/2016 12:00:00 AM","100.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia","14/12/2015 12:00:00 AM","50000.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia","08/10/2015 12:00:00 AM","12500.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia","03/11/2015 12:00:00 AM","12500.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia","07/06/2016 12:00:00 AM","10000.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia","21/07/2015 12:00:00 AM","10000.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","09/03/2016 12:00:00 AM","10000.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia - NSW Division","18/05/2016 12:00:00 AM","9000.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia - Victorian Division","07/06/2016 12:00:00 AM","5000.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia","17/05/2016 12:00:00 AM","5000.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia","28/08/2015 12:00:00 AM","5000.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia","07/06/2016 12:00:00 AM","2500.0000",
"Servcorp Administration Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYNDEY","NSW","2000","Liberal Party of Australia - NSW Division State Electorate Confe","18/11/2015 12:00:00 AM","1500.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","National Party of Australia","02/07/2015 12:00:00 AM","11000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ACT Branch)","06/07/2015 12:00:00 AM","10000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","09/10/2015 12:00:00 AM","3300.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ACT Branch)","15/02/2016 12:00:00 AM","2200.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ACT Branch)","18/05/2016 12:00:00 AM","2000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","19/04/2016 12:00:00 AM","1500.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","10/05/2016 12:00:00 AM","1000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","22/02/2016 12:00:00 AM","1000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","23/05/2016 12:00:00 AM","1000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","08/04/2016 12:00:00 AM","750.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ACT Branch)","03/03/2016 12:00:00 AM","550.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ACT Branch)","10/02/2016 12:00:00 AM","550.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","29/04/2016 12:00:00 AM","400.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ACT Branch)","06/05/2016 12:00:00 AM","275.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ACT Branch)","31/03/2016 12:00:00 AM","200.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","11/05/2016 12:00:00 AM","200.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","04/12/2015 12:00:00 AM","150.0000",
"Shadforth's Civil Engineering Contractors Pty Ltd","99 Sandalwood Lane","FOREST GLEN","QLD","4556","LNP-QLD (Fairfax FDC)","20/02/2016 12:00:00 AM","10000.0000",
"Shadforth's Civil Engineering Contractors Pty Ltd","99 Sandalwood Lane","FOREST GLEN","QLD","4556","LNP-QLD (Fairfax FDC)","31/05/2016 12:00:00 AM","5000.0000",
"Shadforth's Civil Engineering Contractors Pty Ltd","99 Sandalwood Lane","FOREST GLEN","QLD","4556","LNP-QLD (Fairfax FDC)","09/11/2015 12:00:00 AM","500.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Shooters, Fishers and Farmers Party","22/06/2016 12:00:00 AM","6000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Shooters, Fishers and Farmers Party","23/06/2016 12:00:00 AM","6000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Shooters, Fishers and Farmers Party","20/06/2016 12:00:00 AM","5000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Liberal Party of Australia","20/06/2016 12:00:00 AM","5000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","National Party of Australia","20/06/2016 12:00:00 AM","5000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Liberal National Party of Queensland","20/06/2016 12:00:00 AM","4000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Liberal National Party of Queensland","23/06/2016 12:00:00 AM","4000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","National Party of Australia","17/06/2016 12:00:00 AM","4000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Country Liberals (Northern Territory)","22/06/2016 12:00:00 AM","4000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Liberal Party of Australia","17/06/2016 12:00:00 AM","4000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Liberal Party of Australia","20/06/2016 12:00:00 AM","4000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","National Party of Australia","27/06/2016 12:00:00 AM","3334.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Liberal Party of Australia","20/06/2016 12:00:00 AM","3000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Liberal Party of Australia","21/06/2016 12:00:00 AM","3000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Liberal Party of Australia","20/06/2016 12:00:00 AM","2000.0000",
"Shooting Industry Foundation of Australia Limited","PO Box 8133","SEYMOUR","VIC","3660","Liberal Party of Australia","27/06/2016 12:00:00 AM","1500.0000",
"Siesta Holdings Australia Pty Ltd","PO Box 947","NORTH RYDE BC","NSW","1670","Liberal Democratic Party","27/04/2016 12:00:00 AM","25000.0000",
"SingTel Optus Pty Ltd","1 LYONPARK ROAD","MACQUARIE PARK","NSW","2113","LIB - FED","10/03/2016 12:00:00 AM","27500.0000",
"SingTel Optus Pty Ltd","1 LYONPARK ROAD","MACQUARIE PARK","NSW","2113","ALP-FED","07/08/2015 12:00:00 AM","27500.0000",
"SingTel Optus Pty Ltd","1 LYONPARK ROAD","MACQUARIE PARK","NSW","2113","ALP-FED","30/06/2016 12:00:00 AM","4000.0000",
"SingTel Optus Pty Ltd","1 LYONPARK ROAD","MACQUARIE PARK","NSW","2113","LIB - FED","22/06/2016 12:00:00 AM","4000.0000",
"SingTel Optus Pty Ltd","1 LYONPARK ROAD","MACQUARIE PARK","NSW","2113","ALP - NSW","29/06/2016 12:00:00 AM","1500.0000",
"SingTel Optus Pty Ltd","1 LYONPARK ROAD","MACQUARIE PARK","NSW","2113","LIB - NSW","16/07/2015 12:00:00 AM","150.0000",
"SingTel Optus Pty Ltd","1 LYONPARK ROAD","MACQUARIE PARK","NSW","2113","LIB - NSW","16/07/2015 12:00:00 AM","70.0000",
"Sir Kostas Constantinou","","","","","Liberal National Party of Queensland","26/05/2016 12:00:00 AM","25000.0000",
"Sir Kostas Constantinou","","","","","Liberal National Party of Queensland","27/05/2016 12:00:00 AM","25000.0000",
"Sir Michael Hintze","","","","","Liberal Party of Australia","08/06/2016 12:00:00 AM","50000.0000",
"Sixmilebridge Pty Limited","Level 2 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Aust LIB-FED","26/05/2016 12:00:00 AM","10000.0000",
"Sixmilebridge Pty Limited","Level 2 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Aust LIB-FED HUME FEC","23/05/2016 12:00:00 AM","10000.0000",
"Sixmilebridge Pty Limited","Level 2 53 Cross St","DOUBLE BAY","NSW","2028","NATIONALS NAT-FED","09/05/2016 12:00:00 AM","10000.0000",
"Sixmilebridge Pty Limited","Level 2 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Aust LIB-FED Warringah FEC","19/04/2016 12:00:00 AM","5000.0000",
"Sixmilebridge Pty Limited","Level 2 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Aust LIB-FED Warringah FEC","15/06/2016 12:00:00 AM","5000.0000",
"Sixmilebridge Pty Limited","Level 2 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Aust LIB-FED HUME FEC","05/11/2015 12:00:00 AM","5000.0000",
"Sixmilebridge Pty Limited","Level 2 53 Cross St","DOUBLE BAY","NSW","2028","National Party NAT-FED","15/10/2015 12:00:00 AM","3000.0000",
"Sixmilebridge Pty Limited","Level 2 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Aust LIB-FED HUME FEC","13/05/2016 12:00:00 AM","1000.0000",
"Sixmilebridge Pty Limited","Level 2 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Aust LIB-FED HUME FEC","20/04/2016 12:00:00 AM","800.0000",
"Son Holdings Pty Ltd","C/- Bentleys SA  Level 2 139 Frome Street","ADELAIDE","SA","5000","Family First Party","30/06/2016 12:00:00 AM","20000.0000",
"Sonic Healthcare Limited","14 Giffnock Avenue","MACQUARIE PARK","NSW","2113","Australian Labor Party (ALP) / ALP-FED","23/05/2016 12:00:00 AM","55000.0000",
"Sonic Healthcare Limited","14 Giffnock Avenue","MACQUARIE PARK","NSW","2113","Liberal Party of Australia / LIB-FED","10/06/2016 12:00:00 AM","50000.0000",
"South Australian Officers Fund Incorporated","PO Box 430","TORRENSVILLE PLAZA","SA","5031","Australian Labor Party (South Australian Branch)","27/06/2016 12:00:00 AM","20000.0000",
"South Australian Officers Fund Incorporated","PO Box 430","TORRENSVILLE PLAZA","SA","5031","Australian Labor Party (South Australian Branch)","21/06/2016 12:00:00 AM","800.0000",
"Southern Oil Refining","PO Box 140","WAGGA WAGGA","NSW","2650","National Party of Australia - N.S.W.","03/06/2016 12:00:00 AM","21000.0000",
"Sovori Pty Ltd","Level 63, MLC Centre 19 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia","19/05/2016 12:00:00 AM","80000.0000",
